timestamp	k	seed	tol	L1	elapsed_min	output_path
2025-11-09T05:13:33Z	60	1029	1e-7	0.1	27.8895277659098	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k60_seed1029_tol1e-07_L10.1.rds
2025-11-09T06:03:08Z	70	1029	1e-7	0.1	49.5027724186579	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k70_seed1029_tol1e-07_L10.1.rds
2025-11-09T07:13:09Z	80	1029	1e-7	0.1	69.9369547247887	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k80_seed1029_tol1e-07_L10.1.rds
2025-11-09T08:21:04Z	90	1029	1e-7	0.1	67.8163959900538	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k90_seed1029_tol1e-07_L10.1.rds
2025-11-09T11:06:09Z	100	1029	1e-7	0.1	164.98909933567	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k100_seed1029_tol1e-07_L10.1.rds
2025-11-09T11:08:38Z	10	31415	1e-7	0.1	2.46314990520477	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k10_seed31415_tol1e-07_L10.1.rds
2025-11-09T11:15:48Z	20	31415	1e-7	0.1	7.14508106311162	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k20_seed31415_tol1e-07_L10.1.rds
2025-11-09T11:26:05Z	30	31415	1e-7	0.1	10.2439372857412	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k30_seed31415_tol1e-07_L10.1.rds
2025-11-09T11:37:33Z	40	31415	1e-7	0.1	11.4251973152161	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k40_seed31415_tol1e-07_L10.1.rds
2025-11-09T11:52:10Z	50	31415	1e-7	0.1	14.5679799636205	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k50_seed31415_tol1e-07_L10.1.rds
